text,label
— 店員推介新出嘅芝士火鍋同三重雞鍋 由於友人之前光顧過中環分店 話炸雞好得 所以今次想試下有三種煮法嘅雞鍋 三重雞鍋套餐($398) 自選3種配料同2杯嘢飲         三重雞鍋套餐 一上枱店員提示盡快食咗炸雞先 以免唔脆 就算係原味炸雞 都好滋味 春川辣雞 當醬汁越煲越濃 個辣味即刻出哂嚟 d雞件食極都仲有 年糕 娃娃菜 魚餅 吸哂d汁 安東燉雞 好似韓式炒雜菜嘅調味  甜甜哋嘅醬油 雞肉都好嫩滑 薯仔炆到入味腍哂 冬粉粉量再多d就好 煲到咁上下 店員會幫手加水 方便煲熟配料 —————————————————— Sodam Chicken 銅鑼灣耀華街3號百樂中心7樓,2
"同事介紹佐敦有間日式餐廳, 款式應有盡有, 價錢比起集團式餐廳既為平, 於是約左班舊同學今晚一齊去聚舊同大吃一番。             45   平日既六點多, 店內未算多人, 人流漸漸係7點後就開始多, 幾乎全場爆滿。呢度落ORDER係自己寫紙仔的, 所以唔怕有落錯單既情況出現。 呢度既款式應有盡有, 刺身、壽司、炸物、串燒等等...幾乎比起一般放題既款式更多! 就算我地放縱咁Order, 價錢除返開其實比起食放題既仲平少少tim~ 【魷魚鬚唐揚】HK$45         魷魚鬚唐揚 係街頭小食通常都會炸得油林林, 呢度既炸魷魚鬚炸得表面較為乾身, 入口幾脆, 炸皮脆得偏向硬少少, 入面既魷魚帶點爽, 唔會硬到扯唔開。 【雞軟骨】HK$28         雞軟骨 串燒燒得金黃, 唔會太乾身, 爽脆口感 【炭火燒泡菜雞翼】HK$48         炭火燒泡菜雞翼 雖然唔太食得出炭燒味, 表面色澤金黃, 無骨雞翼釀入泡菜令賣相脤卜卜, 一咬開表面香脆, 入面有唔少既泡菜絲, 酸酸辣辣, 幾開胃 【墨魚咀唐揚】HK$38         墨魚咀唐揚 呢款反而表面冇咁脆口, 帶些少濕潤, 細細粒墨魚咀帶點爽 【忌廉蟹肉薯餅】HK$42         忌廉蟹肉薯餅 鬆脆既炸皮, 入面有好重既忌廉香, 外脆內軟正好形容呢個薯餅 【三文魚腩(5切)】HK$60         三文魚腩 超級肥美, 厚切, 魚油豐富 【特長三文魚腩壽司@2件】HK$22 驚喜既係呢度有特長三文魚壽司, 而且仲係腩位, 價錢竟然仲要咁平, 當然要Order埋啦! 雖然件三文魚腩比起刺身既厚度再薄少少, 不過魚油同樣豐富。 【帶子壽司@2件】HK$22 呢度既壽司飯比較實, 帶子帶點鮮味, 不過唔算太肥美 【芥辣八爪魚壽司@2件】HK$18 即叫即整, 紫菜還很脆, 軍艦上既八爪魚都幾多 【石鍋燒鰻魚飯】HK$60         石鍋燒鰻魚飯 由於有石頭鍋,, 飯粒可以形成飯焦, 大大增加香脆口感。鰻魚上充滿甜甜既燒汁, 無幼細既骨方便入口, 林度適中, 中意食鰻魚必叫之選! 【石鍋香辣海鮮手打烏冬】HK$62         石鍋香辣海鮮手打烏冬 石鍋熱辣辣上檯, d湯仲滾下滾下...湯底帶點微辣, 有蟹柳、帶子同埋魷魚, 海鮮都很鮮甜, 但烏冬唔似手打果種煙韌感。 【菠蘿雪芭】HK$48         菠蘿雪芭 最有驚喜既係呢個甜品, 手掌般大既原個菠蘿, 以冰墊底的送上, 入面既雪芭啖啖都有很重既菠蘿味, 甜甜地, 正!!! 整體黎講, 一次過可以食到唔同既款式, 大部分野食既質素都唔錯, 最緊要價錢唔貴, 放縱咁食到飽飽都唔會太貴, 有機會必定Encorn!!",1
"2個人黎食, 餐廳位置易搵, 近地鐵站 但餐廳環境好迫, 坐得唔舒服, 位好窄 餐廳好多客人 野食一定要講下個沾麵 好難食, 沾麵個湯應該係濃, 但呢個係好稀身 感覺好似一碗拉麵, 湯同麵分開左上咁 麵好淋, 好似煮左好耐既公仔麵         黑蒜油豬骨湯沾麵 焗蠔大隻好食, 唔乾, 入面juicy         芝士焗天火蠔 帶子鮮甜好味有口感         帶子 壽司既飯比平時食既軟身,偏淋, 但紫菜脆, 海膽creamy好味         海膽壽司, 三文魚籽壽司 三文魚多油好味,鱆紅魚甘香,活赤貝爽脆清甜         三文魚,鱆紅魚,活赤貝刺身 蝦天婦羅香酥鬆脆, 無油膱味         海老天婦羅 最後最好食既係甜品 椰子雪葩口感似雪糕, 椰奶好濃, 唔似食緊雪葩 蘋果雪葩都好好味, 唔鍾意椰汁既朋友可以試呢個, 口感清新, 食完煎炸野食呢個唔錯         蘋果雪葩, 椰子雪葩",2
是日與朋友聚會，見網評不錯就選了這事日本料理店。在門口已說明用膳時間只有一個半小時已知店舖生意不錯，打開菜單價錢相對其他店便宜。 我們點了以下： 芝士焗西蘭花，菜是新鮮，只是芝士味不夠濃； 肉醬茄子，肉醬好味，但焗的時間不夠耐，所以茄子不夠軟。 牛肉飯（全名忘了），好好味，生蛋混和醬汁肥牛，每粒飯亦沾到醬汁，不會太多或太少，鹹味剛剛好，而且價錢便宜，份量亦大。 刺身拼盤，價錢是便宜的，只是我認為不是很新鮮（不過又不太差，始終一分錢一分貨） 整體來說，熟食比刺身好味，價錢便宜，服務好，上菜速度快。,1
六點半到， 慶祝清明節，已很多人，不過唔使排。在佐敦又咁啱想食日本野， 上OPENRICE一SEARCH嘩第一間就係你， 咁就即管一試。上到佢見到格局都覺唔對路，一班鄉音阿姐負責搓壽司。老婆話可能呢度夠平，但野食正常所以咁多人。 唔理咁多， 叫左十幾件壽司， 幾串串燒同埋燒左條花魚。個海膽壽司真係好臭， 佢加左幾塊青瓜辟味都算有心思啦。老婆話呢飯算正常。 條花魚幾好食，正常呀，呢度算必食，如果唔係都唔知有咩好食。 串燒正常， 但有陣唔知係炭味定燶味。 埋單四百幾兩個人，唔係好得過爭鮮好多。一落樓一路講話呀咁貴又咁既質素都幾多人食， 一落到樓成村人排隊， 真係估你唔到。,0
黃大仙日本餐廳唔多， 有food gulu! 可以remote拎飛，非常方便顧客，唔駛浪費搭車/行路既時間，仲可以周圍行下，very good👍🏻 芒果三文魚加州卷：wa! D蟹籽都好爆！芒果好開胃同甜，加埋三文魚，料足份量幾大，簡直好想食多幾件🤤 三文漁牛油果沙津：利申定我三文魚控，三文魚厚身同鮮味，牛油果配上沙拉醬好開胃 田樂面豉燒日本米茄子：側面個2塊食落甜甜地，好似蕉糖味咁，好好味，同埋加左面豉去燒茄子，第一次咁食😍 櫻花蝦鯛魚湯泡飯：待應好細心話要儘快加湯落去 完成品，湯好濃濃既海鮮味，加上有好大隻可口既櫻花蝦同帶子，愈食愈肚餓😋,1
放假訓到自然醒，起身已經都1點幾，就同男朋友去一直bookmark左嘅素食餐廳2DP食個清新自然brunch lar😽  餐廳位於厚福街，飲品可以take sway~價錢會平一半咁濟🤡 我地就揀左堂食嘅，首先嗌左個牛油果all day breakfast($98)🥑🥑  都幾豐富架！有似素香腸，食落係似素雞同豆干嘅口感，帶d肉味，幾特別🌿🌿 另外多士就硬左d，加番d蛋係上面食會好d😍😍 芝士舖係eggplant上面口感幾濕潤，相對冇咁油膩😋😋 另外中間有d 玉米片配牛油果醬，幾脆口😛😛  仲嗌左個魚柳配蕃薯條($68)🍠🍠  炸魚柳好香口，點左他他食更加停唔到口！而番薯條係好健康個種做法，冇油咁濟架！😝  野飲試左個火龍果乳酪($ )😋 酸酸甜甜，夏天飲一流！,1
"Whenever i walked into Hau Fook Street and walked past 2DP, it was always crowded. As i was slightly early today and seeing that it was not that packed, i decided to have my lunch there. It was located at Hau Fook Street, around 4 minutes walk from Tsim Sha Tsui MTR.              49   During lunch, they only served lunch set and ala carte drinks menu. There were several options for their lunch set and it came with daily soup. I can top up for their drinks and light snack etc.  Soup of the day was tomato soup. It was clear and sweet, with very strong tomato taste.   Fish finger - It was fried till very crispy and soft, juicy as well. Mayo sauce helped to compliment the fish finger. Spaghetti mushroom with black truffle cream sauce - The chef was very generous with the serving of the mushroom. Mushroom was chewy and smooth, able to taste the freshness. It has slight black truffle taste as well. Spaghetti was hand made and was very chewy and springy.  Chocolate Puer latte - It was very creamy and smooth as alot of milk was added into it. It has slight pu-er tea taste and chocolate taste was strong. Both complimented nicely and was sweet.",2
天氣涼涼地，就好想食打邊爐啊雞煲之類的東西，今天跟有人約了一起去太子吃米走雞。上次在長沙灣吃過，感覺不錯。 一坐下，店員就拿了配料讓我們調醬料。我們一行四人，點了一個芝士雞煲，我們點了小的因為怕吃不完。 上次在長沙灣吃了的是麻辣雞煲，今次試芝士的，很適合吃不了辣的人。 不過我更喜歡麻辣雞煲的重口味。雞煲內的雞肉依舊是大大嚿，而且啖啖肉。 吃完雞煲之後我們就開始打邊爐了，可以選擇清湯或者芝士湯，我們選了清湯，因為怕只是湯會太漏。 我們點了很多配料，例如打邊爐必點的響鈴， 肯定超大舊，吃一舊已經很夠，而且是新鮮炸好的。 我們還點了牛柏葉，蝦滑等等，蝦滑很滑，有很多蝦肉，十分足料。 打邊爐當然不少得牛肉，我們點了這個牛肉有少少脂肪，但不太肥，很不錯！ 還有我吃台式火鍋最喜歡的蜂巢豆腐，蜂巢豆腐吸了湯之後，味道很濃郁。 當然也不少得要吃點蔬菜，我們點了金菇和菜苗。好像少一點罪惡感。 整體來說，打邊爐的配料都很新鮮，而且每碟嘅份量都很大。很適合大夥兒來吃。,1
"今天，我和好姊妹到佐敦這家七福神吃晚飯，之前在面書已看到這家店的宣傳，看到玉子燒、刺身等等，都令我食指大動。 我們先點了,價錢合宜的一大條鰻魚，十分滿足，魚皮燒得脆脆的。 然後,三文魚腩刺身,師傅非常厚切，加上三文魚腩魚脂,令我們回味非常。 我們也點了三文魚鮫，充滿魚油的味道,外皮脆卜卜的！ 我們點了蟹籽青瓜沙律，價錢實在非常相宜， 50大元已有一大盤，而且蟹籽的份量也非常多！ 我們還點了炙燒三文魚壽司、海膽軍艦，這兩款壽司也令我非常驚喜非常，因為海膽十分新鮮！ 還點了玉子，軟軟甜甜的，確實不錯！最喜歡的就是吃玉子了！這家店的水準很高。 最後來客富士蘋果雪葩，完美！店內還有其他雪葩，下次再試呢！",1
前排喺尖沙咀見到一間食素食嘅鋪頭 覺得好得意所以入去試咗！分享下先🧡 .................... 牛肝菌意式大麥飯$118 呢個飯好重牛肝菌同蘑菇味！ 好似平時食意大利飯嗰種味咁🤤🤤 幾好食👍🏻不過飯有少少硬 如果飯可以軟啲就更好啦🤣🤣 .................... 2DP Beef Burger $102 呢個係素牛漢堡 其實味道都真係可以搞亂真㗎！ 個漢堡好大個 麵包做得鬆脆🤣好好食👍🏻 入面都會夾左芝士同素牛！ 素牛口感會較鬆散但整體味道不錯👍🏻 另外薯條方面都炸得好脆！ .................... 蜜瓜碗農場牛乳刨冰$108 呢個牛奶味超重🤤🤤 蜜瓜好甜🤣🤣🤣 作為甜品來講非常推薦👍🏻 另外都叫咗一杯火龍果紅茶乳酪$42 呢杯亦都好唔錯好解膩又好飲👍🏻 .................... 🍳2DP 尖沙咀厚福街12至12號A藍馬商業大廈地下,2
襯住今日天陰陰冇咩地方好去，同個Friend去尖沙咀行下，但食完飯睇完戲，又仲未夠喉，想搵個位坐低再傾多陣計。我就出左名為食，順手就上網搵下邊到有甜品食 呢間2DP點內裝修好靚，影相打卡真係一流，唔怪得咁多港女排隊食啦💕💕 兩個人share的關係，我地點左最受歡迎的 蜜瓜碗·農場牛乳刨冰 🍈 🍧 蜜瓜係新鮮直送的，超級新鮮同埋多汁。 刨冰係用本地農場同北海道牛乳製成的牛乳刨冰，好綿好軟，食到好香濃的牛奶味🥛 份量都幾多，兩個人share就啱啱好😚😚 另外，我仲點左杯柚子薄荷烏龍香檳。 四樣野出奇地match，飲到淡淡的烏龍香，但唔會喧賓奪主👍🏻,1
今次去左黃大仙搵食，朋友平時住呢抖都食開呢間，知我鍾意食日本野介紹左我食。 好彩等一陣就有位，我地兩個已經唔諗就想叫啦。 叫左個前菜係牛配黑醋沙律 🥗 個salad 幾fresh 個牛同佢都幾夾。唔錯 牛油果🥑三文魚pancake 個咩幾得意 口感都幾好 牛油果同三文魚都好夾。芒果甜，三文魚🍣好味。 一人揀個主食 另外有幅圖係白色嘅 原來係白咖哩烏冬 好似幾吸引 好耐冇係茶漬飯  個白咖哩烏冬 烏冬質感滑 唔會淋，同白咖哩好夾，食唔停好，白其實係忌廉😋 個茶漬飯 熱辣辣 有店員小心地幫我地加茶湯落去 好香喔 好味道！ 朋友話呢度甜品都好出名 要早啲叫定先後上，如果食完先叫，多數賣哂😍。我地叫左紅豆抹茶🍵牛奶雪糕🍦 最開心食左呢個雪糕 性價比一流 拍得住出名嘅雪糕店嘅雪糕 下次再食             64               68,1
